{massXs[i]} {massYs[i]} {best_scores[i]} {best_sig2bkgs[i]} {best_sigEffs[i]} {best_bkgEffs[i]} {best_QCDEffs[i]} {best_QCDPtoFs[i]} {best_TTBar_Effs[i]}
3000 300 0.935 22615.36637861486 0.6744152869320964 0.0033930927637855564 0.0037605647884586756 0.003774760018067502 0.0
650 500 0.0 0.0 nan 0.0 0.0 0.0 nan
3000 70 0.85 23047.462054439224 0.7613903213535641 0.004084091890399191 0.0040677243962441425 0.0040843383590296834 0.004786194124897586
4000 300 0.675 37873.48493513525 0.8320025164552692 0.01133378159847891 0.007428276135754199 0.007483868376619365 0.04924623423455615
4000 70 0.42 39186.34158346197 0.8841770883741832 0.008236178402938622 0.007921719048996958 0.007984973767799074 0.028148335980620207
1000 90 0.985 473.6568251830321 0.16375973138939925 0.00012668411928889501 0.00012545940833275757 0.00012547515037088355 0.0001433519608882381
4000 400 0.81 41584.65612267241 0.8232507257036693 0.007658154662764053 0.005910154377970401 0.0059452919713431475 0.024195972347016762
2500 90 0.93 14542.440206862662 0.5995090472363143 0.002005663469243169 0.0020668542082592817 0.0020711349422305038 0.0004838383121151767
400 150 0.0 0.0 nan nan nan nan nan
3000 500 0.975 15689.11737308508 0.5771493882708586 0.001266880214727328 0.0013647985067774065 0.0013666637273918177 0.0
800 70 0.965 6.094686279462728 0.49015047006001655 0.0 0.0 0.0 0.0
2000 1600 0.0 0.0 nan nan nan nan nan
400 90 0.0 0.0 nan nan nan nan nan
700 70 0.705 2.9574831088286206 1.0 0.0 0.0 0.0 0.0
4000 600 0.965 29767.40405930698 0.6448454980873937 0.0 0.0 0.0 0.0
2500 100 0.93 14493.815137581856 0.5451333057160166 0.0020112543170361097 0.0020955433701883358 0.0020999438936925305 0.0004109861604924149
3500 1600 0.0 0.0 nan nan nan nan nan
900 80 0.985 98.82638153090434 0.19342792835259348 2.2106640018271228e-05 2.3521399163840528e-05 2.3521952433072816e-05 0.0
550 150 0.585 0.0 nan 0.0 0.0 0.0 0.0
800 95 0.965 6.328732534473178 0.3338180578142052 0.0 0.0 0.0 0.0
3000 200 0.905 21422.93020282035 0.7058803318054795 0.0035525090822170168 0.003953606765045222 0.0039692998156488635 0.002259224993776642
800 400 0.0 0.0 nan 0.0 0.0 0.0 0.0
3500 150 0.765 31995.527598697598 0.7822608456952675 0.005699776079170016 0.005928326957266382 0.005963681611729752 0.00432871578299678
3000 95 0.86 20047.219526213124 0.6755618932672922 0.004000946919212946 0.004081335985798119 0.004098061551881829 0.0016588151134803864
3500 1800 0.0 0.0 nan nan nan nan nan
4000 800 0.325 2683.9961432154596 0.8830346623391849 0.0 0.0 0.0 nan
4000 1600 0.0 0.0 nan nan nan nan nan
2500 95 0.93 14147.667169241253 0.5570078780707066 0.0019874044463642146 0.002059106533256904 0.0020633552014326035 0.00044219004121071975
1000 95 0.985 450.03783243143477 0.1419064874425708 0.0001335299211351938 0.00013352721264104674 0.000133545044538606 0.00013356219024679607
2000 100 0.98 10959.935303085875 0.2805159144774417 0.00013678769587337808 0.00014563435823553803 0.00014565557069109905 0.0
1600 80 0.985 8758.860093039017 0.3676243698579924 0.00013725831070234836 0.00014462427178638795 0.00014464519099180255 0.0
2000 300 0.985 9810.938764933828 0.3708418182802046 0.00014007565037427882 0.00016586130439278583 0.0001658888189286775 0.0
