{massXs[i]} {massYs[i]} {best_scores[i]} {best_sig2bkgs[i]} {best_sigEffs[i]} {best_bkgEffs[i]} {best_QCDEffs[i]} {best_QCDPtoFs[i]} {best_TTBar_Effs[i]}
1800 300 0.975 3973.0719146582346 0.3086686242394614 0.0006411785941214418 0.0007708788623071352 0.0007714735749789149 0.0
800 200 0.905 0.0 0.0 0.034402482664401275 0.0512272187058738 0.05399313694054321 0.0
3000 95 0.855 16190.832734776508 0.5502547150217539 0.004043181691391183 0.004145635378424347 0.004162893215816439 0.0
3500 500 0.855 22772.46214775237 0.749727916049637 0.014102821266042028 0.01248535381901035 0.012643208753708002 0.032536421257315734
1800 500 0.9400000000000001 47.33487177505075 0.36904309538991786 0.0017058138921764963 0.00196172892378622 0.001965584868474864 0.0
1800 1600 0.0 0.0 nan nan nan nan nan
4000 60 0.7000000000000001 33115.09314129365 0.7302864576633039 0.009133714156668265 0.009262256560427687 0.009348847989046675 0.0
1600 60 0.965 7372.253417344506 0.36654310422457587 0.00032836589947937857 0.0003351279791580072 0.0003352403275715185 0.00013965665236167287
650 125 0.0 1.8433729649403625 1.0 0.0 0.0 0.0 0.0
700 150 0.0 0.0 nan 0.04647300444820579 0.0 0.0 0.1841238283086192
2000 95 0.965 7003.4679537081765 0.2589848065850552 0.0004339104689969447 0.0004552372088030037 0.0004554445441060271 0.0
3500 70 0.78 25400.12915015167 0.6862647715822333 0.0059343955262787795 0.006020331019409304 0.0060567949298034 0.0
3500 1000 0.0 0.0 nan nan nan nan nan
300 125 0.0 0.0 nan nan nan nan nan
4000 100 0.805 27376.726906649972 0.5907272492507951 0.00833591856464082 0.008483777705412093 0.008556368029742122 0.0
1800 200 0.975 6045.972327969907 0.26463908743324127 0.00022621351197854025 0.000241151764753974 0.00024120993295498227 0.00019823177815728367
500 70 0.0 0.0 nan 0.0 0.0 0.0 nan
1200 150 0.975 2201.4710388872677 0.2518951317475682 0.00027870657208345535 0.0002956362826838074 0.0002957237093419387 0.0002447781749521477
1600 1400 0.0 0.0 nan nan nan nan nan
4000 400 0.895 28543.95018874468 0.633581080093024 0.01375737945642623 0.014749367915958109 0.014970168438014245 0.0
2000 1800 0.0 0.0 nan nan nan nan nan
1600 125 0.97 6890.858978313374 0.29046194173715384 0.0002866126260074905 0.0003410689392079088 0.00034118530691861285 -1.420573451625668e-05
4000 600 0.855 23500.457816900813 0.7668122210698561 0.026453714463908113 0.027374139425678724 0.02814457288799076 0.0
2500 300 0.925 12200.348944361029 0.5604350160208175 0.0036677917527950534 0.0032980101600925496 0.003308923021837534 0.006375198228168766
2000 150 0.975 8547.429029524661 0.2640751701576485 0.0002741454053044031 0.0003345957133539987 0.00033470770511735747 6.92899418013417e-05
900 300 0.45 1.3803689960332821 0.28790490964021836 0.02213165484791046 0.012478562418446793 0.012636244585238451 0.04261272242942557
1400 1200 0.0 0.0 nan nan nan nan nan
1600 500 0.9400000000000001 10.103656827846603 0.29730980673651003 0.0021997459950662546 0.0025565032333709366 0.0025630556935387783 0.0
400 60 0.0 0.0 nan nan nan nan nan
550 90 0.0 0.0 nan 0.0 0.0 0.0 nan
